propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Commercial,66 Birchwood Hill,5ab37ead20bcfd7b5fdf6fa6,08650,Trenton,New Jersey,United States,Unavailable,61214,Dollar,393,Fisk,Buy,false,true,false,40.2805,-74.712,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,http://dummyimage.com/135x185.jpg/5fa2dd/ffffff,http://dummyimage.com/115x245.jpg/dddddd/000000,http://dummyimage.com/221x185.jpg/ff4444/ffffff
Residential,67805 Golden Leaf Road,5ab37ead20bcfd7b5fdf6fa6,11854,Hicksville,New York,United States,Unavailable,246684,Dollar,70,Waywood,Rent,false,false,true,40.7548,-73.6018,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",http://dummyimage.com/142x143.jpg/ff4444/ffffff,http://dummyimage.com/250x158.jpg/dddddd/000000,http://dummyimage.com/109x189.jpg/cc0000/ffffff
Residential,11817 Mitchell Way,5ab37ead20bcfd7b5fdf6fa6,85284,Tempe,Arizona,United States,Unavailable,806980,Dollar,137,Namekagon,Buy,true,true,false,33.3363,-111.9197,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/126x192.jpg/ff4444/ffffff,http://dummyimage.com/115x141.jpg/ff4444/ffffff,http://dummyimage.com/127x189.jpg/5fa2dd/ffffff
Commercial,4 Mesta Center,5ab37ead20bcfd7b5fdf6fa6,53215,Milwaukee,Wisconsin,United States,Available,851806,Dollar,423,North,Rent,true,true,false,43.006,-87.9429,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/126x119.jpg/ff4444/ffffff,http://dummyimage.com/245x120.jpg/ff4444/ffffff,http://dummyimage.com/152x237.jpg/cc0000/ffffff
Commercial,52 Bultman Crossing,5ab37ead20bcfd7b5fdf6fa6,15255,Pittsburgh,Pennsylvania,United States,Available,536316,Dollar,183,Cambridge,Buy,false,false,true,40.4344,-80.0248,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",http://dummyimage.com/116x131.jpg/ff4444/ffffff,http://dummyimage.com/128x182.jpg/cc0000/ffffff,http://dummyimage.com/190x141.jpg/5fa2dd/ffffff
Residential,19159 Lyons Road,5ab37ead20bcfd7b5fdf6fa6,07104,Newark,New Jersey,United States,Available,387726,Dollar,294,Anzinger,Rent,false,true,true,40.7664,-74.1695,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/120x183.jpg/cc0000/ffffff,http://dummyimage.com/204x191.jpg/5fa2dd/ffffff,http://dummyimage.com/181x107.jpg/cc0000/ffffff
Commercial,293 Nova Lane,5ab37ead20bcfd7b5fdf6fa6,78255,San Antonio,Texas,United States,Unavailable,299559,Dollar,476,Longview,Buy,true,false,false,29.6701,-98.6873,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",http://dummyimage.com/183x118.jpg/dddddd/000000,http://dummyimage.com/157x124.jpg/dddddd/000000,http://dummyimage.com/189x138.jpg/5fa2dd/ffffff
Commercial,2036 Arizona Alley,5ab37ead20bcfd7b5fdf6fa6,55805,Duluth,Minnesota,United States,Unavailable,33431,Dollar,18,Express,Rent,true,false,true,46.7987,-92.0946,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/122x115.jpg/cc0000/ffffff,http://dummyimage.com/182x229.jpg/cc0000/ffffff,http://dummyimage.com/120x186.jpg/cc0000/ffffff
Commercial,45674 Donald Terrace,5ab37ead20bcfd7b5fdf6fa6,25321,Charleston,West Virginia,United States,Unavailable,440717,Dollar,452,Morning,Rent,true,false,true,38.2968,-81.5547,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/229x172.jpg/dddddd/000000,http://dummyimage.com/238x214.jpg/5fa2dd/ffffff,http://dummyimage.com/184x198.jpg/ff4444/ffffff
Residential,760 Vidon Road,5ab37ead20bcfd7b5fdf6fa6,39705,Columbus,Mississippi,United States,Unavailable,277150,Dollar,35,Pond,Buy,false,true,false,33.5508,-88.4865,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/237x150.jpg/5fa2dd/ffffff,http://dummyimage.com/222x198.jpg/ff4444/ffffff,http://dummyimage.com/186x119.jpg/cc0000/ffffff
Commercial,18678 Surrey Point,5ab37ead20bcfd7b5fdf6fa6,73173,Oklahoma City,Oklahoma,United States,Unavailable,382684,Dollar,355,Heath,Buy,false,true,false,35.3425,-97.6317,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/222x149.jpg/ff4444/ffffff,http://dummyimage.com/102x167.jpg/5fa2dd/ffffff,http://dummyimage.com/150x239.jpg/dddddd/000000
Commercial,138 Little Fleur Hill,5ab37ead20bcfd7b5fdf6fa6,50347,Des Moines,Iowa,United States,Unavailable,452783,Dollar,439,Menomonie,Rent,false,false,false,41.6727,-93.5722,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",http://dummyimage.com/195x134.jpg/cc0000/ffffff,http://dummyimage.com/184x215.jpg/ff4444/ffffff,http://dummyimage.com/116x234.jpg/dddddd/000000
Commercial,3 Maple Wood Point,5ab37ead20bcfd7b5fdf6fa6,20904,Silver Spring,Maryland,United States,Available,257855,Dollar,13,Marquette,Rent,false,false,true,39.0668,-76.9969,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",http://dummyimage.com/116x198.jpg/ff4444/ffffff,http://dummyimage.com/213x225.jpg/ff4444/ffffff,http://dummyimage.com/142x151.jpg/5fa2dd/ffffff
Commercial,3936 Sachtjen Parkway,5ab37ead20bcfd7b5fdf6fa6,27105,Winston Salem,North Carolina,United States,Unavailable,581980,Dollar,119,Twin Pines,Buy,true,false,true,36.144,-80.2376,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/218x247.jpg/5fa2dd/ffffff,http://dummyimage.com/107x206.jpg/dddddd/000000,http://dummyimage.com/175x220.jpg/ff4444/ffffff
Residential,574 Monterey Parkway,5ab37ead20bcfd7b5fdf6fa6,37235,Nashville,Tennessee,United States,Unavailable,788643,Dollar,110,Eastlawn,Buy,true,true,false,36.1866,-86.7852,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,http://dummyimage.com/199x214.jpg/cc0000/ffffff,http://dummyimage.com/146x198.jpg/5fa2dd/ffffff,http://dummyimage.com/238x135.jpg/cc0000/ffffff
Commercial,8 Leroy Center,5ab37ead20bcfd7b5fdf6fa6,92640,Fullerton,California,United States,Available,568679,Dollar,494,Burrows,Buy,true,true,true,33.7862,-117.9309,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/178x134.jpg/cc0000/ffffff,http://dummyimage.com/213x165.jpg/cc0000/ffffff,http://dummyimage.com/142x147.jpg/cc0000/ffffff
Commercial,8 Barnett Trail,5ab37ead20bcfd7b5fdf6fa6,55551,Young America,Minnesota,United States,Available,19819,Dollar,280,Autumn Leaf,Rent,true,false,true,44.8055,-93.7665,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",http://dummyimage.com/122x241.jpg/cc0000/ffffff,http://dummyimage.com/218x213.jpg/cc0000/ffffff,http://dummyimage.com/188x225.jpg/ff4444/ffffff
Commercial,3 Barnett Alley,5ab37ead20bcfd7b5fdf6fa6,60652,Chicago,Illinois,United States,Unavailable,802070,Dollar,163,Gulseth,Rent,false,false,true,41.7454,-87.7135,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/234x148.jpg/5fa2dd/ffffff,http://dummyimage.com/223x238.jpg/5fa2dd/ffffff,http://dummyimage.com/105x196.jpg/5fa2dd/ffffff
Residential,90670 Bartillon Alley,5ab37ead20bcfd7b5fdf6fa6,40591,Lexington,Kentucky,United States,Available,326649,Dollar,245,Memorial,Rent,true,false,true,38.0283,-84.4715,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,http://dummyimage.com/189x207.jpg/ff4444/ffffff,http://dummyimage.com/212x210.jpg/cc0000/ffffff,http://dummyimage.com/247x133.jpg/ff4444/ffffff
Residential,9434 Corscot Park,5ab37ead20bcfd7b5fdf6fa6,36641,Mobile,Alabama,United States,Available,825124,Dollar,316,Hansons,Rent,false,false,false,30.6589,-88.178,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/137x248.jpg/5fa2dd/ffffff,http://dummyimage.com/146x128.jpg/ff4444/ffffff,http://dummyimage.com/180x185.jpg/dddddd/000000
Residential,2153 Upham Street,5ab37ead20bcfd7b5fdf6fa6,70593,Lafayette,Louisiana,United States,Available,451266,Dollar,131,Bunting,Buy,false,false,true,30.2081,-92.0951,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",http://dummyimage.com/203x139.jpg/cc0000/ffffff,http://dummyimage.com/217x104.jpg/ff4444/ffffff,http://dummyimage.com/130x248.jpg/cc0000/ffffff
Residential,88 Cambridge Way,5ab37ead20bcfd7b5fdf6fa6,06120,Hartford,Connecticut,United States,Unavailable,554683,Dollar,392,2nd,Rent,false,true,false,41.786,-72.6758,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",http://dummyimage.com/192x249.jpg/ff4444/ffffff,http://dummyimage.com/131x139.jpg/dddddd/000000,http://dummyimage.com/151x121.jpg/5fa2dd/ffffff
Residential,3219 Graceland Road,5ab37ead20bcfd7b5fdf6fa6,89436,Sparks,Nevada,United States,Available,452050,Dollar,101,Hollow Ridge,Buy,false,false,false,39.6269,-119.7081,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",http://dummyimage.com/141x219.jpg/ff4444/ffffff,http://dummyimage.com/202x190.jpg/dddddd/000000,http://dummyimage.com/116x119.jpg/cc0000/ffffff
Residential,075 Elmside Drive,5ab37ead20bcfd7b5fdf6fa6,07310,Jersey City,New Jersey,United States,Available,445522,Dollar,199,Becker,Rent,true,true,true,40.7324,-74.0431,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",http://dummyimage.com/172x128.jpg/cc0000/ffffff,http://dummyimage.com/141x111.jpg/dddddd/000000,http://dummyimage.com/100x154.jpg/ff4444/ffffff
Residential,4080 Aberg Road,5ab37ead20bcfd7b5fdf6fa6,32808,Orlando,Florida,United States,Unavailable,971291,Dollar,203,Londonderry,Buy,true,false,true,28.5803,-81.4396,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/235x103.jpg/ff4444/ffffff,http://dummyimage.com/117x182.jpg/cc0000/ffffff,http://dummyimage.com/233x231.jpg/5fa2dd/ffffff
Commercial,31 Cambridge Point,5ab37ead20bcfd7b5fdf6fa6,60674,Chicago,Illinois,United States,Available,652968,Dollar,102,Bartillon,Buy,false,true,false,41.8119,-87.6873,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/227x131.jpg/dddddd/000000,http://dummyimage.com/194x204.jpg/5fa2dd/ffffff,http://dummyimage.com/189x155.jpg/dddddd/000000
Commercial,348 Nova Road,5ab37ead20bcfd7b5fdf6fa6,29203,Columbia,South Carolina,United States,Available,548661,Dollar,287,Muir,Buy,false,true,true,34.0635,-81.0265,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,http://dummyimage.com/158x200.jpg/ff4444/ffffff,http://dummyimage.com/174x204.jpg/dddddd/000000,http://dummyimage.com/229x204.jpg/ff4444/ffffff
Commercial,394 Dorton Park,5ab37ead20bcfd7b5fdf6fa6,11499,Jamaica,New York,United States,Available,887402,Dollar,314,Stone Corner,Rent,true,false,false,40.6514,-73.8708,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/199x157.jpg/5fa2dd/ffffff,http://dummyimage.com/114x186.jpg/ff4444/ffffff,http://dummyimage.com/204x206.jpg/5fa2dd/ffffff
Residential,488 Ruskin Parkway,5ab37ead20bcfd7b5fdf6fa6,20073,Washington,District of Columbia,United States,Available,705834,Dollar,156,Hauk,Buy,false,true,true,38.897,-77.0251,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/128x160.jpg/dddddd/000000,http://dummyimage.com/121x126.jpg/dddddd/000000,http://dummyimage.com/186x131.jpg/cc0000/ffffff
Residential,4 Jenifer Terrace,5ab37ead20bcfd7b5fdf6fa6,72118,North Little Rock,Arkansas,United States,Unavailable,964007,Dollar,101,Larry,Buy,false,true,false,34.8337,-92.3289,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/178x163.jpg/5fa2dd/ffffff,http://dummyimage.com/227x156.jpg/ff4444/ffffff,http://dummyimage.com/182x207.jpg/dddddd/000000
Commercial,250 Eastwood Lane,5ab37ead20bcfd7b5fdf6fa6,33811,Lakeland,Florida,United States,Unavailable,396133,Dollar,276,Sommers,Rent,false,true,true,27.9865,-82.0139,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/122x222.jpg/cc0000/ffffff,http://dummyimage.com/136x142.jpg/ff4444/ffffff,http://dummyimage.com/127x101.jpg/cc0000/ffffff
Residential,852 Vera Avenue,5ab37ead20bcfd7b5fdf6fa6,22184,Vienna,Virginia,United States,Unavailable,534090,Dollar,389,Fuller,Rent,true,true,true,38.8318,-77.2888,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",http://dummyimage.com/197x125.jpg/cc0000/ffffff,http://dummyimage.com/175x230.jpg/5fa2dd/ffffff,http://dummyimage.com/236x186.jpg/cc0000/ffffff
Commercial,54 Chinook Way,5ab37ead20bcfd7b5fdf6fa6,78732,Austin,Texas,United States,Unavailable,167771,Dollar,429,Pepper Wood,Rent,false,true,false,30.3752,-97.9007,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/146x127.jpg/ff4444/ffffff,http://dummyimage.com/132x233.jpg/cc0000/ffffff,http://dummyimage.com/128x160.jpg/dddddd/000000
Commercial,32 Grover Drive,5ab37ead20bcfd7b5fdf6fa6,10160,New York City,New York,United States,Unavailable,327269,Dollar,122,Corben,Rent,true,false,true,40.7808,-73.9772,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/137x211.jpg/cc0000/ffffff,http://dummyimage.com/239x184.jpg/5fa2dd/ffffff,http://dummyimage.com/238x210.jpg/5fa2dd/ffffff
Commercial,5757 Coolidge Hill,5ab37ead20bcfd7b5fdf6fa6,88558,El Paso,Texas,United States,Unavailable,449105,Dollar,201,Northview,Buy,true,true,true,31.6948,-106.3,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/155x129.jpg/dddddd/000000,http://dummyimage.com/111x239.jpg/ff4444/ffffff,http://dummyimage.com/214x179.jpg/ff4444/ffffff
Commercial,1140 Jana Road,5ab37ead20bcfd7b5fdf6fa6,27150,Winston Salem,North Carolina,United States,Available,441016,Dollar,107,Amoth,Buy,false,true,true,36.0275,-80.2073,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",http://dummyimage.com/221x129.jpg/cc0000/ffffff,http://dummyimage.com/135x185.jpg/cc0000/ffffff,http://dummyimage.com/106x177.jpg/dddddd/000000
Commercial,85334 Loeprich Park,5ab37ead20bcfd7b5fdf6fa6,45408,Dayton,Ohio,United States,Available,617557,Dollar,476,Golf,Buy,true,true,false,39.7395,-84.229,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,http://dummyimage.com/169x245.jpg/dddddd/000000,http://dummyimage.com/128x143.jpg/cc0000/ffffff,http://dummyimage.com/225x201.jpg/5fa2dd/ffffff
Commercial,7605 Fremont Pass,5ab37ead20bcfd7b5fdf6fa6,84199,Salt Lake City,Utah,United States,Unavailable,874578,Dollar,230,Northland,Rent,false,true,true,40.7259,-111.9394,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",http://dummyimage.com/189x214.jpg/dddddd/000000,http://dummyimage.com/180x107.jpg/ff4444/ffffff,http://dummyimage.com/223x158.jpg/cc0000/ffffff
Residential,48 Forest Dale Lane,5ab37ead20bcfd7b5fdf6fa6,46814,Fort Wayne,Indiana,United States,Unavailable,506564,Dollar,68,Morning,Buy,true,false,false,41.0456,-85.3058,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/126x170.jpg/ff4444/ffffff,http://dummyimage.com/201x185.jpg/dddddd/000000,http://dummyimage.com/187x149.jpg/cc0000/ffffff
