propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Flat,91 Northview Avenue,Tirth Barot,70174,Hattane,Louisiana,United States,Unavailable,717760,Dollar,456,Dakota,Buy,true,true,true,30.033,-89.8826,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/246x186.jpg/dddddd/000000,http://dummyimage.com/215x214.jpg/5fa2dd/ffffff,http://dummyimage.com/100x242.jpg/ff4444/ffffff
Building,7672 Continental Drive,Anad Panchal,78475,Kars,Texas,United States,Unavailable,549897,Dollar,303,Sachtjen,Rent,false,true,true,27.777,-97.4632,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",http://dummyimage.com/236x232.jpg/5fa2dd/ffffff,http://dummyimage.com/231x207.jpg/ff4444/ffffff,http://dummyimage.com/195x213.jpg/dddddd/000000
Building,9 Service Street,Tirth Barot,37245,Kastamonu,Tennessee,United States,Unavailable,714489,Dollar,500,Loomis,Buy,true,true,false,36.1866,-86.7852,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",http://dummyimage.com/232x239.jpg/5fa2dd/ffffff,http://dummyimage.com/194x150.jpg/cc0000/ffffff,http://dummyimage.com/235x213.jpg/ff4444/ffffff
Flat,447 Porter Plaza,Anad Panchal,91131,Kırklareli,California,United States,Unavailable,324681,Dollar,22,Rowland,Rent,false,true,false,33.7866,-118.2987,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/162x196.jpg/dddddd/000000,http://dummyimage.com/248x125.jpg/ff4444/ffffff,http://dummyimage.com/191x175.jpg/cc0000/ffffff
Flat,38049 Beilfuss Pass,Anad Panchal,85725,Fnideq,Arizona,United States,Available,155570,Dollar,234,Tomscot,Rent,true,false,true,31.9701,-111.8907,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/151x135.jpg/ff4444/ffffff,http://dummyimage.com/238x194.jpg/5fa2dd/ffffff,http://dummyimage.com/177x150.jpg/dddddd/000000
Building,85209 Superior Court,Tirth Barot,7112,Aydın,New Jersey,United States,Unavailable,297776,Dollar,206,Farragut,Buy,true,false,true,40.7107,-74.2131,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/152x126.jpg/dddddd/000000,http://dummyimage.com/210x209.jpg/cc0000/ffffff,http://dummyimage.com/132x193.jpg/ff4444/ffffff
Flat,1 Eastlawn Junction,Anad Panchal,76544,Adana,Texas,United States,Unavailable,174761,Dollar,394,Building,Buy,true,false,false,31.1282,-97.7469,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/198x144.jpg/5fa2dd/ffffff,http://dummyimage.com/170x173.jpg/ff4444/ffffff,http://dummyimage.com/247x199.jpg/ff4444/ffffff
Building,190 Barby Avenue,Tirth Barot,77030,Adana,Texas,United States,Available,915679,Dollar,348,Cardinal,Buy,true,true,false,29.7041,-95.401,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/145x104.jpg/cc0000/ffffff,http://dummyimage.com/128x104.jpg/dddddd/000000,http://dummyimage.com/201x108.jpg/dddddd/000000
Building,307 Kedzie Hill,Anad Panchal,94286,Fnideq,California,United States,Unavailable,198049,Dollar,395,Shopko,Buy,true,false,false,38.3774,-121.4444,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",http://dummyimage.com/245x130.jpg/5fa2dd/ffffff,http://dummyimage.com/223x135.jpg/cc0000/ffffff,http://dummyimage.com/230x221.jpg/cc0000/ffffff
Building,80526 Bluestem Avenue,Tirth Barot,53785,Hoceima,Wisconsin,United States,Unavailable,972476,Dollar,314,Gina,Buy,true,true,false,43.0696,-89.4239,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",http://dummyimage.com/100x145.jpg/dddddd/000000,http://dummyimage.com/149x181.jpg/ff4444/ffffff,http://dummyimage.com/209x153.jpg/dddddd/000000
Building,2 Center Lane,Anad Panchal,76016,Sebt Gzoula,Texas,United States,Available,218464,Dollar,381,Merry,Rent,true,true,true,32.6889,-97.1905,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/229x216.jpg/5fa2dd/ffffff,http://dummyimage.com/214x224.jpg/cc0000/ffffff,http://dummyimage.com/225x245.jpg/ff4444/ffffff
Flat,6 Bultman Circle,Tirth Barot,85246,Hattane,Arizona,United States,Unavailable,368032,Dollar,107,Eastlawn,Buy,true,true,true,33.2765,-112.1872,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",http://dummyimage.com/205x140.jpg/dddddd/000000,http://dummyimage.com/110x140.jpg/dddddd/000000,http://dummyimage.com/109x204.jpg/cc0000/ffffff
Building,6792 Eliot Drive,Anad Panchal,33647,Kars,Florida,United States,Available,887847,Dollar,355,Armistice,Buy,false,true,false,28.1147,-82.3678,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",http://dummyimage.com/167x219.jpg/cc0000/ffffff,http://dummyimage.com/178x157.jpg/cc0000/ffffff,http://dummyimage.com/224x184.jpg/5fa2dd/ffffff
Building,275 Village Crossing,Tirth Barot,14646,Kastamonu,New York,United States,Unavailable,612097,Dollar,246,Bayside,Rent,true,true,false,43.286,-77.6843,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",http://dummyimage.com/211x184.jpg/ff4444/ffffff,http://dummyimage.com/220x244.jpg/5fa2dd/ffffff,http://dummyimage.com/199x218.jpg/cc0000/ffffff
Building,54078 Schlimgen Drive,Anad Panchal,60630,Kırklareli,Illinois,United States,Unavailable,31575,Dollar,484,Gateway,Buy,false,false,true,41.9699,-87.7603,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",http://dummyimage.com/214x190.jpg/cc0000/ffffff,http://dummyimage.com/183x192.jpg/ff4444/ffffff,http://dummyimage.com/121x195.jpg/dddddd/000000
Building,9 Little Fleur Alley,Anad Panchal,97286,Fnideq,Oregon,United States,Unavailable,547694,Dollar,339,Grasskamp,Buy,false,true,true,45.5806,-122.3748,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",http://dummyimage.com/231x143.jpg/5fa2dd/ffffff,http://dummyimage.com/194x207.jpg/5fa2dd/ffffff,http://dummyimage.com/242x239.jpg/cc0000/ffffff
Flat,24464 Aberg Drive,Tirth Barot,85284,Aydın,Arizona,United States,Available,262815,Dollar,162,Schlimgen,Buy,false,false,false,33.3363,-111.9197,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/218x139.jpg/dddddd/000000,http://dummyimage.com/151x106.jpg/dddddd/000000,http://dummyimage.com/179x150.jpg/ff4444/ffffff
Flat,01 Graceland Alley,Anad Panchal,73129,Adana,Oklahoma,United States,Unavailable,227882,Dollar,226,North,Buy,false,false,false,35.4312,-97.4913,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/123x137.jpg/cc0000/ffffff,http://dummyimage.com/241x147.jpg/5fa2dd/ffffff,http://dummyimage.com/211x187.jpg/ff4444/ffffff
Building,1290 Kingsford Point,Tirth Barot,27717,Adana,North Carolina,United States,Available,945044,Dollar,412,Grover,Rent,true,true,true,36.0512,-78.8577,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",http://dummyimage.com/237x240.jpg/5fa2dd/ffffff,http://dummyimage.com/130x119.jpg/ff4444/ffffff,http://dummyimage.com/186x163.jpg/cc0000/ffffff
Flat,62988 Stang Lane,Anad Panchal,37240,Fnideq,Tennessee,United States,Unavailable,645917,Dollar,281,Doe Crossing,Buy,true,true,true,36.1866,-86.7852,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,http://dummyimage.com/133x191.jpg/5fa2dd/ffffff,http://dummyimage.com/125x224.jpg/5fa2dd/ffffff,http://dummyimage.com/121x129.jpg/cc0000/ffffff
Building,2 Park Meadow Center,Tirth Barot,6825,Hoceima,Connecticut,United States,Available,356159,Dollar,380,Butternut,Buy,false,true,false,41.1928,-73.2402,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/101x157.jpg/cc0000/ffffff,http://dummyimage.com/128x154.jpg/cc0000/ffffff,http://dummyimage.com/185x177.jpg/ff4444/ffffff
Flat,358 Talisman Circle,Anad Panchal,28242,Sebt Gzoula,North Carolina,United States,Unavailable,623886,Dollar,389,Express,Rent,true,false,true,35.26,-80.8042,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/201x117.jpg/cc0000/ffffff,http://dummyimage.com/128x184.jpg/cc0000/ffffff,http://dummyimage.com/232x192.jpg/dddddd/000000
Flat,69 Fisk Plaza,Tirth Barot,96825,Hattane,Hawaii,United States,Available,960133,Dollar,470,Russell,Buy,false,true,false,21.2987,-157.6985,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",http://dummyimage.com/215x209.jpg/dddddd/000000,http://dummyimage.com/167x167.jpg/5fa2dd/ffffff,http://dummyimage.com/175x143.jpg/cc0000/ffffff
Flat,98 Warner Park,Anad Panchal,45807,Kars,Ohio,United States,Unavailable,660218,Dollar,114,Heffernan,Buy,false,false,false,40.7955,-84.1383,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/122x156.jpg/cc0000/ffffff,http://dummyimage.com/236x188.jpg/ff4444/ffffff,http://dummyimage.com/111x209.jpg/dddddd/000000
Building,4 Acker Center,Tirth Barot,94286,Kastamonu,California,United States,Available,721265,Dollar,496,Carpenter,Rent,false,true,true,38.3774,-121.4444,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",http://dummyimage.com/241x226.jpg/dddddd/000000,http://dummyimage.com/229x137.jpg/dddddd/000000,http://dummyimage.com/213x106.jpg/ff4444/ffffff
Building,696 Bunting Pass,Anad Panchal,57110,Kırklareli,South Dakota,United States,Available,999489,Dollar,467,Debra,Rent,true,false,false,43.5486,-96.6332,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/210x171.jpg/5fa2dd/ffffff,http://dummyimage.com/149x238.jpg/dddddd/000000,http://dummyimage.com/164x201.jpg/5fa2dd/ffffff
Building,08 Mayfield Street,Anad Panchal,46239,Fnideq,Indiana,United States,Unavailable,604601,Dollar,250,Lyons,Rent,false,true,false,39.7265,-86.0005,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/244x212.jpg/5fa2dd/ffffff,http://dummyimage.com/224x222.jpg/dddddd/000000,http://dummyimage.com/139x107.jpg/cc0000/ffffff
Flat,00279 Rowland Street,Tirth Barot,78215,Aydın,Texas,United States,Unavailable,275544,Dollar,475,Tennyson,Buy,false,false,false,29.4413,-98.4793,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/110x127.jpg/cc0000/ffffff,http://dummyimage.com/207x151.jpg/dddddd/000000,http://dummyimage.com/145x183.jpg/dddddd/000000
Building,9 Ohio Lane,Anad Panchal,15906,Adana,Pennsylvania,United States,Unavailable,119215,Dollar,286,Pearson,Buy,false,true,true,40.3522,-78.9383,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/210x202.jpg/dddddd/000000,http://dummyimage.com/189x122.jpg/dddddd/000000,http://dummyimage.com/237x134.jpg/5fa2dd/ffffff
Building,9 Dennis Way,Tirth Barot,10260,Adana,New York,United States,Unavailable,153271,Dollar,148,New Castle,Buy,true,true,true,40.7808,-73.9772,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",http://dummyimage.com/119x241.jpg/dddddd/000000,http://dummyimage.com/233x205.jpg/cc0000/ffffff,http://dummyimage.com/181x160.jpg/5fa2dd/ffffff
Flat,960 Acker Court,Anad Panchal,99512,Fnideq,Alaska,United States,Unavailable,294127,Dollar,334,Northview,Rent,true,true,true,61.204,-149.8084,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",http://dummyimage.com/162x117.jpg/ff4444/ffffff,http://dummyimage.com/124x131.jpg/ff4444/ffffff,http://dummyimage.com/233x176.jpg/cc0000/ffffff
Building,6783 Bartillon Court,Tirth Barot,79415,Hoceima,Texas,United States,Unavailable,856736,Dollar,405,Arrowood,Buy,true,false,false,33.6021,-101.876,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/186x115.jpg/ff4444/ffffff,http://dummyimage.com/224x136.jpg/ff4444/ffffff,http://dummyimage.com/184x217.jpg/dddddd/000000
Building,229 Golf Terrace,Anad Panchal,78205,Sebt Gzoula,Texas,United States,Available,620091,Dollar,371,Vera,Rent,false,false,true,29.4237,-98.4925,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/147x173.jpg/cc0000/ffffff,http://dummyimage.com/104x156.jpg/dddddd/000000,http://dummyimage.com/118x209.jpg/dddddd/000000
Flat,888 Crownhardt Center,Tirth Barot,95818,Hattane,California,United States,Available,168547,Dollar,342,Comanche,Rent,true,true,true,38.5568,-121.4929,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",http://dummyimage.com/101x222.jpg/ff4444/ffffff,http://dummyimage.com/240x198.jpg/ff4444/ffffff,http://dummyimage.com/155x145.jpg/cc0000/ffffff
Building,2182 Lunder Pass,Anad Panchal,75231,Kars,Texas,United States,Unavailable,274874,Dollar,423,Packers,Buy,false,false,true,32.8756,-96.7495,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/239x223.jpg/cc0000/ffffff,http://dummyimage.com/198x112.jpg/cc0000/ffffff,http://dummyimage.com/196x191.jpg/ff4444/ffffff
Flat,93 Hauk Road,Tirth Barot,23705,Kastamonu,Virginia,United States,Unavailable,287289,Dollar,224,Utah,Buy,false,false,true,36.8686,-76.3552,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/224x245.jpg/cc0000/ffffff,http://dummyimage.com/234x146.jpg/ff4444/ffffff,http://dummyimage.com/128x168.jpg/cc0000/ffffff
Building,1034 Del Sol Drive,Anad Panchal,19810,Kırklareli,Delaware,United States,Available,195237,Dollar,111,Portage,Buy,false,false,true,39.8188,-75.5064,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/106x125.jpg/dddddd/000000,http://dummyimage.com/198x120.jpg/cc0000/ffffff,http://dummyimage.com/215x134.jpg/5fa2dd/ffffff
